block,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15,node16,node17,node18,node19,node20,node21
339,20739.3431,4307.1247,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,2907.4673,2944.1506,2908.0998,2916.3219,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
340,20739.3431,4307.1247,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,2944.1506,2908.0998,2916.3219,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
341,20739.3431,4307.1247,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,2908.0998,2916.3219,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
342,20739.3431,4307.1247,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,2916.3219,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
343,20739.3431,4307.1247,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,2890.3906,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
344,20739.3431,4307.1247,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2567.1981
345,20739.3431,4307.1247,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
346,21870.8329,4307.1247,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
347,21870.8329,4443.1059,2965.6546,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
348,21870.8329,4443.1059,3104.1656,3142.1139,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
349,21870.8329,4443.1059,3104.1656,3310.9835,2889.7581,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
350,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3047.8758,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
351,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3167.4127,3216.1129,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
352,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3167.4127,3353.3591,2961.8598,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
353,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3167.4127,3353.3591,3100.3708,2967.5520,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
354,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3167.4127,3353.3591,3100.3708,3116.1826,3042.1835,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
355,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3167.4127,3353.3591,3100.3708,3116.1826,3175.6348,3083.2941,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
356,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3167.4127,3353.3591,3100.3708,3116.1826,3175.6348,3223.7026,3047.2433,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
357,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3167.4127,3353.3591,3100.3708,3116.1826,3175.6348,3223.7026,3186.3868,3054.2005,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
358,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3167.4127,3353.3591,3100.3708,3116.1826,3175.6348,3223.7026,3186.3868,3190.8141,3034.5939,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
359,21870.8329,4443.1059,3104.1656,3310.9835,3007.3976,3167.4127,3353.3591,3100.3708,3116.1826,3175.6348,3223.7026,3186.3868,3190.8141,3165.5153,283.9793,280.8169,269.4325,287.7741,252.3558,316.8678,269.4325,2692.4273
