block,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15,node16,node17,node18,node19,node20,node21
331,2207.3224,1895.5144,2467.2678,1519.1944,1700.7134,2396.4311,2082.7256,1963.8212,2255.3901,2544.4292,2892.9205,2096.0075,1744.9864,1941.0522,2221.8692,1627.3468,1772.8151,1420.5289,1939.7873,1706.4056,1279.4880,2061.2216
332,2207.3224,1895.5144,2467.2678,1519.1944,1700.7134,2396.4311,2082.7256,1963.8212,2255.3901,2544.4292,2892.9205,2096.0075,1744.9864,1941.0522,2221.8692,1627.3468,1772.8151,1420.5289,1939.7873,1907.5313,1279.4880,2061.2216
333,2207.3224,1895.5144,2467.2678,1519.1944,1700.7134,2396.4311,2082.7256,1963.8212,2255.3901,2544.4292,2892.9205,2096.0075,1744.9864,1941.0522,2221.8692,1627.3468,1891.0871,1420.5289,1939.7873,1907.5313,1279.4880,2061.2216
334,2207.3224,1895.5144,2467.2678,1519.1944,1700.7134,2396.4311,2082.7256,1963.8212,2255.3901,2544.4292,3011.8249,2096.0075,1744.9864,1941.0522,2221.8692,1627.3468,1891.0871,1420.5289,1939.7873,1907.5313,1279.4880,2061.2216
335,2207.3224,1895.5144,2467.2678,1519.1944,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2544.4292,3011.8249,2096.0075,1744.9864,1941.0522,2221.8692,1627.3468,1891.0871,1420.5289,1939.7873,1907.5313,1279.4880,2061.2216
336,2207.3224,1895.5144,2467.2678,1708.3031,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2544.4292,3011.8249,2096.0075,1744.9864,1941.0522,2221.8692,1627.3468,1891.0871,1420.5289,1939.7873,1907.5313,1279.4880,2061.2216
337,2207.3224,1895.5144,2467.2678,1708.3031,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2544.4292,3011.8249,2096.0075,1744.9864,1941.0522,2221.8692,1627.3468,1994.1798,1420.5289,1939.7873,1907.5313,1279.4880,2061.2216
338,2207.3224,2016.9487,2467.2678,1708.3031,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2544.4292,3011.8249,2096.0075,1744.9864,1941.0522,2221.8692,1627.3468,1994.1798,1420.5289,1939.7873,1907.5313,1279.4880,2061.2216
339,2207.3224,2016.9487,2467.2678,1708.3031,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2544.4292,3011.8249,2096.0075,1744.9864,1941.0522,2221.8692,1627.3468,1994.1798,1535.6386,1939.7873,1907.5313,1279.4880,2061.2216
340,2207.3224,2139.6480,2467.2678,1708.3031,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2544.4292,3011.8249,2096.0075,1744.9864,1941.0522,2221.8692,1627.3468,1994.1798,1535.6386,1939.7873,1907.5313,1279.4880,2061.2216
341,2207.3224,2139.6480,2467.2678,1708.3031,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2544.4292,3130.7294,2096.0075,1744.9864,1941.0522,2221.8692,1627.3468,1994.1798,1535.6386,1939.7873,1907.5313,1279.4880,2061.2216
342,2207.3224,2139.6480,2467.2678,1908.1638,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2544.4292,3130.7294,2096.0075,1744.9864,1941.0522,2221.8692,1627.3468,1994.1798,1535.6386,1939.7873,1907.5313,1279.4880,2061.2216
343,2207.3224,2139.6480,2467.2678,1908.1638,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2544.4292,3130.7294,2096.0075,1744.9864,1941.0522,2221.8692,1627.3468,2099.8024,1535.6386,1939.7873,1907.5313,1279.4880,2061.2216
344,2207.3224,2139.6480,2467.2678,1908.1638,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2544.4292,3130.7294,2096.0075,1744.9864,1941.0522,2221.8692,1627.3468,2219.3393,1535.6386,1939.7873,1907.5313,1279.4880,2061.2216
345,2207.3224,2139.6480,2467.2678,1908.1638,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2660.1713,3130.7294,2096.0075,1744.9864,1941.0522,2221.8692,1627.3468,2219.3393,1535.6386,1939.7873,1907.5313,1279.4880,2061.2216
346,2207.3224,2139.6480,2467.2678,1908.1638,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2660.1713,3130.7294,2096.0075,1744.9864,1941.0522,2225.6640,1627.3468,2219.3393,1535.6386,1939.7873,1907.5313,1279.4880,2061.2216
347,2207.3224,2139.6480,2467.2678,1908.1638,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2660.1713,3329.9576,2096.0075,1744.9864,1941.0522,2225.6640,1627.3468,2219.3393,1535.6386,1939.7873,1907.5313,1279.4880,2061.2216
348,2207.3224,2139.6480,2467.2678,1908.1638,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2660.1713,3329.9576,2096.0075,1744.9864,1941.0522,2225.6640,1627.3468,2219.3393,1535.6386,1939.7873,1907.5313,1279.4880,2061.2216
349,2207.3224,2139.6480,2467.2678,1908.1638,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2660.1713,3329.9576,2096.0075,1744.9864,1941.0522,2225.6640,1627.3468,2219.3393,1535.6386,1939.7873,1907.5313,1558.4075,2061.2216
350,2207.3224,2139.6480,2467.2678,1908.1638,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2775.2809,3329.9576,2096.0075,1744.9864,1941.0522,2225.6640,1627.3468,2219.3393,1535.6386,1939.7873,1907.5313,1558.4075,2061.2216
351,2207.3224,2139.6480,2467.2678,1908.1638,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2775.2809,3329.9576,2096.0075,1744.9864,1941.0522,2225.6640,1627.3468,2476.1224,1535.6386,1939.7873,1907.5313,1558.4075,2061.2216
352,2207.3224,2139.6480,2467.2678,1908.1638,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2775.2809,3449.4946,2096.0075,1744.9864,1941.0522,2225.6640,1627.3468,2476.1224,1535.6386,1939.7873,1907.5313,1558.4075,2061.2216
353,2353.4231,2139.6480,2467.2678,1908.1638,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2775.2809,3449.4946,2096.0075,1744.9864,1941.0522,2225.6640,1627.3468,2476.1224,1535.6386,1939.7873,1907.5313,1558.4075,2061.2216
354,2353.4231,2139.6480,2467.2678,1908.1638,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2775.2809,3449.4946,2096.0075,1744.9864,2060.5892,2225.6640,1627.3468,2476.1224,1535.6386,1939.7873,1907.5313,1558.4075,2061.2216
355,2353.4231,2139.6480,2467.2678,1908.1638,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2775.2809,3449.4946,2096.0075,1744.9864,2060.5892,2225.6640,1627.3468,2476.1224,1541.9633,1939.7873,1907.5313,1558.4075,2061.2216
356,2353.4231,2139.6480,2467.2678,1908.1638,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2775.2809,3449.4946,2096.0075,1744.9864,2060.5892,2225.6640,1793.6866,2476.1224,1541.9633,1939.7873,1907.5313,1558.4075,2061.2216
357,2353.4231,2139.6480,2467.2678,1908.1638,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2775.2809,3449.4946,2096.0075,1744.9864,2060.5892,2225.6640,1793.6866,2476.1224,1680.4744,1939.7873,1907.5313,1558.4075,2061.2216
358,2353.4231,2139.6480,2467.2678,1908.1638,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2775.2809,3449.4946,2096.0075,1744.9864,2060.5892,2225.6640,1793.6866,2476.1224,1800.0113,1939.7873,1907.5313,1558.4075,2061.2216
359,2353.4231,2139.6480,2586.8047,1908.1638,1700.7134,2396.4311,2082.7256,1963.8212,2374.9271,2775.2809,3449.4946,2096.0075,1744.9864,2060.5892,2225.6640,1793.6866,2476.1224,1800.0113,1939.7873,1907.5313,1558.4075,2061.2216
